group_type,group,n_group,diagnostic,n_valid,n_missing,min,p01,p05,p16,median,p84,p95,p99,max
catalogue_status,risbud_only,393,phot_bp_mean_flux_over_error,393,0,26.000469207763672,54.32597152709961,71.23718566894532,121.77563232421875,547.0106201171875,1702.2551464843737,2963.418994140625,4002.841015624998,6727.6064453125
catalogue_status,risbud_only,393,phot_rp_mean_flux_over_error,393,0,17.30510902404785,101.28362457275391,291.9276062011719,397.8494555664062,920.5726928710938,2711.6535644531245,4369.616308593749,5411.716914062499,8542.578125
catalogue_status,risbud_only,393,phot_bp_rp_excess_factor,393,0,1.1640195846557617,1.1687578582763671,1.1818013906478881,1.2145865488052368,1.270737886428833,1.3830370473861695,1.4219940900802612,1.4816702222824094,1.712841510772705
catalogue_status,risbud_only,393,bp_rp,393,0,0.15802001953125,0.2709653091430664,0.5216581344604493,0.9661474990844726,1.5141716003417969,2.2392764663696285,2.5187561035156247,2.733577270507812,2.926563262939453
catalogue_status,risbud_only,393,bp_g,393,0,0.042922019958496094,0.08851795196533203,0.18763370513916017,0.3963801574707031,0.6986474990844727,1.1580893707275388,1.3795337677001953,1.525538177490234,1.6803970336914062
catalogue_status,risbud_only,393,g_rp,393,0,0.1150979995727539,0.1819132995605469,0.33402442932128906,0.570010871887207,0.813847541809082,1.0807855224609375,1.150504684448242,1.211533546447754,1.3012542724609375
catalogue_status,shared,885,phot_g_mean_mag,885,0,7.006319999694824,8.233885078430175,9.854224395751952,11.34236629486084,14.27983570098877,16.24591812133789,16.837396240234373,17.10625373840332,17.3697509765625
catalogue_status,shared,885,phot_bp_mean_mag,885,0,7.669933319091797,8.560039367675781,10.041252517700196,11.6577783203125,14.936357498168945,17.351183319091795,18.08234062194824,18.431551818847655,18.827381134033203
catalogue_status,shared,885,phot_rp_mean_mag,885,0,6.216334819793701,7.914975299835205,9.449805641174317,10.830434875488281,13.497111320495605,15.221183128356934,15.736531448364257,15.989275588989258,16.196250915527344
catalogue_status,shared,885,phot_g_mean_flux_over_error,885,0,342.2477111816406,744.6543334960937,1097.847021484375,1706.7174609375,3064.39892578125,5133.947734374999,6846.217187499999,8014.276874999996,10173.9443359375
catalogue_status,shared,885,phot_bp_mean_flux_over_error,885,0,23.199378967285156,64.63890045166016,95.0932601928711,167.02253112792968,628.3731079101562,2047.1712451171868,3088.214062499996,4309.497539062492,7024.591796875
catalogue_status,shared,885,phot_rp_mean_flux_over_error,885,0,39.59538269042969,120.9286538696289,303.99464111328126,469.8743591308594,1057.2032470703125,3250.6457519531245,4710.774609374999,6577.424570312491,8734.853515625
catalogue_status,shared,885,phot_bp_rp_excess_factor,885,0,1.1663118600845337,1.171903657913208,1.1832568645477295,1.2050308895111084,1.2629107236862183,1.354675006866455,1.3935611248016357,1.4449119853973387,2.0555005073547363
catalogue_status,shared,885,bp_rp,885,0,0.2094249725341797,0.3443983840942383,0.5386955261230469,0.8449588394165038,1.436570167541504,2.1201591873168946,2.37593994140625,2.5570725250244135,2.792576789855957
catalogue_status,shared,885,bp_g,885,0,0.06274890899658203,0.11671749114990235,0.19775390625,0.3340126037597656,0.6487312316894531,1.0867617797851563,1.266333770751953,1.400016708374023,1.5820808410644531
catalogue_status,shared,885,g_rp,885,0,0.14667606353759766,0.22971176147460937,0.3446868896484375,0.5099352645874023,0.7841482162475586,1.0309773254394532,1.1073387145996094,1.171746482849121,1.4852113723754883
