input_source_id,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_error,dec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_params_solved,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,ruwe,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,bp_rp,bp_g,g_rp,phot_bp_rp_excess_factor,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust
507123285617320576,507123285617320576,32.65669999670488,59.65431357794471,2016.0,2.708753404278153,0.06990505754947662,16.461988263471877,0.062273815274238586,-13.332035630127216,0.080816350877285,0.03955630213022232,0.04627365618944168,-0.42362821102142334,-0.11242317408323288,0.14071567356586456,-0.21511895954608917,0.11060928553342819,-0.16667717695236206,0.2604672908782959,-0.04145050793886185,0.16409803926944733,-0.17326146364212036,31,512,1,-0.00893788505345583,0.0,0.0,20,0.9990620017051697,0,0.024147069081664085,False,17.032649993896484,18.341381072998047,15.922951698303223,1597.5230712890625,111.29293823242188,454.5555114746094,2.418429374694824,1.3087310791015625,1.1096982955932617,1.3870043754577637,,,,,,,,,
507137407469627008,507137407469627008,32.11741882014019,59.769789536520776,2016.0,2.9137728283740167,0.02371370419859886,17.113539814995736,0.020224589854478836,-14.555021454694387,0.023976687341928482,0.013672376051545143,0.015022765845060349,-0.37825965881347656,-0.12926603853702545,0.006747001316398382,-0.2245933562517166,0.18970981240272522,-0.10994837433099747,0.25449222326278687,0.13400258123874664,0.2837250828742981,-0.04656214267015457,31,506,2,1.6491262912750244,0.0,0.0,21,1.0518709421157837,0,0.017370028421282768,False,14.799110412597656,15.521929740905762,13.973901748657227,4862.82568359375,613.8689575195312,1403.1448974609375,1.5480279922485352,0.7228193283081055,0.8252086639404297,1.2727935314178467,15.822769165039062,4.644089698791504,2,22,5.642336368560791,,,785.7046508789062,
507247358635486080,507247358635486080,34.27622065583983,59.49721895662587,2016.0,2.422916903271659,0.08220558613538742,16.499521888229324,0.0712321549654007,-13.597919742834288,0.09275021404027939,0.05249712988734245,0.0647977814078331,0.08907894790172577,0.05182884261012077,-0.14678004384040833,0.011934337206184864,0.018278352916240692,-0.003985947463661432,0.07280880957841873,0.1706959307193756,-0.10171261429786682,0.011351849883794785,95,339,15,20.800994873046875,0.6642598509788513,60.44916534423828,20,1.9049144983291626,54,0.006691662594676018,False,15.664560317993164,16.405277252197266,14.178863525390625,1135.1390380859375,64.23424530029297,72.47978973388672,2.2264137268066406,0.7407169342041016,1.485696792602539,2.0204200744628906,-9.757584571838379,11.175607681274414,2,6,2.2408292293548584,,,460.8162841796875,
508313335157025664,508313335157025664,28.60594763462329,61.324512932788366,2016.0,2.781917881692771,0.044408224523067474,17.4751074027417,0.028980320319533348,-13.965173962711269,0.03355741500854492,0.0225317794829607,0.02800522930920124,-0.458836168050766,0.05911793187260628,-0.08681339025497437,0.028628509491682053,-0.0024695994798094034,0.04697663336992264,-0.21792088449001312,-0.05218900740146637,0.09137926250696182,-0.6484310626983643,31,913,4,1.1649198532104492,0.0,0.0,28,1.0270899534225464,0,0.01411582250148058,False,16.473966598510742,17.473859786987305,15.332768440246582,1951.67822265625,109.38703155517578,142.16561889648438,2.1410913467407227,0.9998931884765625,1.1411981582641602,1.4929221868515015,,,,,,,,,
464241163903378944,464241163903378944,38.91765829132232,58.83795666337153,2016.0,2.733533417104938,0.02035980299115181,15.25311942262747,0.017586421221494675,-15.927267743407842,0.01963626965880394,0.013130320236086845,0.01546451449394226,0.06384009122848511,0.05128795653581619,-0.23738953471183777,-0.2337629795074463,-0.027933169156312943,-0.2364347279071808,-0.33523792028427124,0.07308848202228546,0.05346837267279625,-0.06267204880714417,95,446,1,1.1127665042877197,0.07668128609657288,2.758603572845459,21,1.036978006362915,0,0.020539740100502968,False,14.397544860839844,15.023300170898438,13.638821601867676,3061.4697265625,666.3330688476562,1002.1083374023438,1.3844785690307617,0.6257553100585938,0.758723258972168,1.2541823387145996,15.733284950256348,3.7745020389556885,2,20,8.6139554977417,,,933.0487060546875,
507153041151569536,507153041151569536,31.176930109495196,59.450352538480615,2016.0,2.6846812666279765,0.01484596636146307,16.865869724671583,0.012157837860286236,-13.126785258595147,0.016252005472779274,0.008417225442826748,0.010568187572062016,-0.2519320547580719,0.19631099700927734,-0.023262346163392067,-0.11818975955247879,-0.20098000764846802,-0.06083709001541138,0.27007150650024414,0.16136057674884796,0.022776275873184204,0.06203383579850197,31,575,9,-1.072736382484436,0.10745871067047119,20.112838745117188,22,0.9678186178207397,0,0.010363531298935413,True,9.935648918151855,10.068814277648926,9.683976173400879,5303.82568359375,4510.7841796875,5667.826171875,0.3848381042480469,0.1331653594970703,0.25167274475097656,1.1722497940063477,3.090081214904785,1.0638130903244019,1,26,117.88851928710938,-0.11969833821058273,0.6990087628364563,777.7105102539062,14.207395553588867
507239009215593728,507239009215593728,33.980772632212194,59.2959179601607,2016.0,2.751808252329087,0.020993255078792572,15.87165298353777,0.020645029842853546,-13.85174488169251,0.021447373554110527,0.014280940406024456,0.01587616465985775,-0.00401692371815443,0.1938449740409851,0.12792278826236725,-0.12877899408340454,0.0172601118683815,-0.12027738988399506,-0.0991627648472786,0.1000676304101944,-0.011972684413194656,-0.08633363246917725,31,382,0,2.279195785522461,0.0,0.0,22,1.083233118057251,1,0.021206721663475037,False,14.70351791381836,15.517112731933594,13.817551612854004,2162.634033203125,415.857421875,604.9984130859375,1.6995611190795898,0.8135948181152344,0.8859663009643555,1.2947078943252563,5.287647247314453,5.999076843261719,2,17,5.899094581604004,,,804.8796997070312,
447755876825497856,447755876825497856,50.43060274952041,56.19311469058781,2016.0,2.5070191777727526,0.01970827952027321,11.03130909255253,0.019128600135445595,-15.89208596566147,0.020824089646339417,0.014409797266125679,0.015430188737809658,0.17077948153018951,0.14608298242092133,0.023725278675556183,0.20535311102867126,-0.15585045516490936,0.17735958099365234,0.2601841688156128,0.03775216266512871,0.09067587554454803,0.1724880337715149,31,369,1,5.969215393066406,0.16244496405124664,44.083763122558594,20,1.2282202243804932,0,0.021369142457842827,False,11.557329177856445,11.901533126831055,11.039226531982422,2395.94677734375,603.0076904296875,1024.51025390625,0.8623065948486328,0.3442039489746094,0.5181026458740234,1.2065356969833374,24.90057373046875,5.261251926422119,1,18,44.01227951049805,5.089046955108643,3.957758963224478e-06,930.9403686523438,57.193267822265625
459191656754590208,459191656754590208,35.33797421566807,58.988116711852165,2016.0,2.6220147296072973,0.01973457634449005,15.086067050058519,0.01744014210999012,-14.164064608784688,0.01988322101533413,0.012927268631756306,0.015126064419746399,0.07870935648679733,0.13069488108158112,-0.1385790854692459,-0.22337418794631958,-0.15827129781246185,-0.25165870785713196,-0.12029467523097992,0.09425576776266098,0.059527721256017685,0.021637093275785446,31,396,1,-0.09522242099046707,0.0,0.0,22,0.9957453608512878,0,0.015324117615818977,False,14.554162979125977,15.180415153503418,13.796969413757324,3432.163818359375,929.7754516601562,1477.3604736328125,1.3834457397460938,0.6262521743774414,0.7571935653686523,1.2528035640716553,13.899104118347168,3.7163498401641846,2,23,7.217372894287109,,,933.6241455078125,
506929496695864832,506929496695864832,33.038896517968716,59.444260473092854,2016.0,2.68264581919461,0.06131938844919205,15.95704428745945,0.05734342709183693,-13.424180069497464,0.06624089926481247,0.0381767638027668,0.04451365768909454,-0.24975162744522095,0.053099364042282104,0.1995203047990799,-0.1885913610458374,0.1314052939414978,-0.21881186962127686,0.1890784502029419,-0.018421268090605736,0.15365803241729736,-0.14910279214382172,95,454,1,1.8860483169555664,0.27555084228515625,4.606327056884766,21,1.0629061460494995,0,0.015704726800322533,False,16.68000602722168,17.914630889892578,15.592656135559082,1156.97607421875,129.00393676757812,396.7032470703125,2.321974754333496,1.2346248626708984,1.0873498916625977,1.378517746925354,,,,,,,,,
507378063075114880,507378063075114880,34.78792814672778,60.00728795535449,2016.0,2.6609444239789593,0.02520325593650341,15.400648273742494,0.02260483056306839,-14.05930502281757,0.026285089552402496,0.01647959277033806,0.019182177260518074,0.03022089973092079,0.06605269014835358,-0.1473340392112732,-0.16309422254562378,-0.11279457807540894,-0.1812632828950882,-0.020426437258720398,0.15951305627822876,0.0276165921241045,0.016986429691314697,31,369,0,-0.6505017876625061,0.0,0.0,22,0.9750797152519226,0,0.011337601579725742,False,15.07833194732666,15.856759071350098,14.216694831848145,2342.33935546875,457.73779296875,583.0367431640625,1.6400642395019531,0.7784271240234375,0.8616371154785156,1.2848999500274658,8.65577507019043,6.051711559295654,2,23,4.964712142944336,,,933.9491577148438,
509724627055284864,509724627055284864,25.61708270955398,60.770913169460776,2016.0,2.872017181522244,0.07800223678350449,18.883386891315368,0.05324343219399452,-12.367292280518608,0.054860539734363556,0.04157395288348198,0.050471387803554535,-0.3988065719604492,0.13812269270420074,-0.24938008189201355,0.11345670372247696,-0.12340497970581055,0.06030994653701782,-0.27974140644073486,0.027324048802256584,0.16537438333034515,-0.454890638589859,31,768,3,1.1890872716903687,0.160933256149292,0.8804355263710022,29,1.0301520824432373,0,0.0164432842284441,False,17.4148006439209,18.7396297454834,16.272768020629883,1492.9351806640625,86.73741149902344,331.051025390625,2.4668617248535156,1.3248291015625,1.1420326232910156,1.4191666841506958,,,,,,,,,
506846139968630912,506846139968630912,33.8690004764538,58.97521352242096,2016.0,2.669101525527931,0.07853983342647552,15.65720673673881,0.06840983778238297,-13.810701060839943,0.07535915076732635,0.047965459525585175,0.05808645486831665,0.03550734743475914,0.10590922087430954,-0.11107206344604492,-0.18942715227603912,-0.04326034337282181,-0.21104654669761658,-0.12427323311567307,0.23395027220249176,0.013609351590275764,-0.03661452233791351,31,380,0,-0.628702700138092,0.0,0.0,20,0.9762491583824158,0,0.01743602193892002,False,17.305461883544922,18.714406967163086,16.140932083129883,814.4588623046875,54.9699592590332,217.93768310546875,2.573474884033203,1.408945083618164,1.164529800415039,1.428438663482666,,,,,,,,,
